,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[13149],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13150],-3.42666,6.44358e-05,0.00326267,0.00330716,-3.4322,-3.42655,-3.42151,2635.55,2943.09,4.89761,1.00022
log_lik[13151],-0.225969,0.000138212,0.00833655,0.00826457,-0.239433,-0.226021,-0.212009,3589.8,3506.14,6.67087,1.00156
log_lik[13152],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13153],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13154],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13155],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13156],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[13157],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[13158],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13159],-2.4412,0.000214814,0.010757,0.0108578,-2.45882,-2.44127,-2.42353,2551.93,3013.66,4.74221,1.00027
log_lik[13160],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13161],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[13162],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13163],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13164],-2.4412,0.000214814,0.010757,0.0108578,-2.45882,-2.44127,-2.42353,2551.93,3013.66,4.74221,1.00027
log_lik[13165],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13166],-0.530791,0.00015505,0.00893557,0.00880274,-0.545932,-0.530649,-0.516137,3360.67,3464.99,6.24508,1.00155
log_lik[13167],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13168],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[13169],-0.601333,0.000129761,0.00763187,0.00751063,-0.613844,-0.601381,-0.588598,3492.76,3186.61,6.49053,1.00041
log_lik[13170],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[13171],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[13172],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[13173],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13174],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[13175],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13176],-0.193579,0.000114273,0.00761212,0.00734377,-0.206247,-0.193389,-0.181148,4491.44,2797.46,8.34636,1.0
log_lik[13177],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13178],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13179],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[13180],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
log_lik[13181],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13182],-1.23957,0.000174861,0.00893605,0.00911969,-1.2541,-1.23964,-1.22484,2661.54,2989.28,4.9459,1.00022
log_lik[13183],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13184],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[13185],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13186],-0.36549,0.000135727,0.00876732,0.0087003,-0.380118,-0.365462,-0.351226,4185.7,3537.13,7.77822,1.00115
log_lik[13187],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13188],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[13189],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13190],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[13191],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[13192],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13193],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[13194],-1.84388,0.000197498,0.00991326,0.010038,-1.86005,-1.84395,-1.82755,2565.64,3013.12,4.76769,1.00026
log_lik[13195],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[13196],-2.4412,0.000214814,0.010757,0.0108578,-2.45882,-2.44127,-2.42353,2551.93,3013.66,4.74221,1.00027
log_lik[13197],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13198],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13199],-1.78871,0.000108367,0.00548446,0.0055636,-1.79785,-1.7886,-1.77986,2619.12,2989.05,4.86706,1.00025
log_lik[13200],-0.76677,0.00014414,0.00794653,0.00790654,-0.779743,-0.766818,-0.753614,3073.77,3357.18,5.71194,1.00039
log_lik[13201],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[13202],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[13203],-1.84388,0.000197498,0.00991326,0.010038,-1.86005,-1.84395,-1.82755,2565.64,3013.12,4.76769,1.00026
log_lik[13204],-1.76897,0.000195137,0.00980268,0.00992208,-1.78499,-1.76902,-1.75282,2569.8,3013.12,4.77543,1.00026
log_lik[13205],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13206],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[13207],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[13208],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13209],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13210],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[13211],-0.140312,0.000139255,0.00961698,0.0096305,-0.155753,-0.140241,-0.124489,4783.44,3733.88,8.88898,1.00098
log_lik[13212],-0.942065,0.00019936,0.0101569,0.00988817,-0.958812,-0.941942,-0.925196,2634.61,2891.59,4.89585,1.00145
log_lik[13213],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[13214],-0.687317,0.000127307,0.00674772,0.00683934,-0.698584,-0.687237,-0.676465,2869.36,3081.66,5.33208,1.0006
log_lik[13215],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13216],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13217],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[13218],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13219],-2.16071,9.85782e-05,0.00498429,0.00504892,-2.16904,-2.16059,-2.15269,2615.72,2989.05,4.86075,1.00025
log_lik[13220],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13221],-0.942065,0.00019936,0.0101569,0.00988817,-0.958812,-0.941942,-0.925196,2634.61,2891.59,4.89585,1.00145
log_lik[13222],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[13223],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13224],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13225],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[13226],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13227],-2.08628,0.000100559,0.00508491,0.00515389,-2.09477,-2.08617,-2.07809,2615.72,2989.05,4.86075,1.00025
log_lik[13228],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13229],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13230],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13231],-0.76677,0.00014414,0.00794653,0.00790654,-0.779743,-0.766818,-0.753614,3073.77,3357.18,5.71194,1.00039
log_lik[13232],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13233],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[13234],-0.614878,0.000165697,0.00916271,0.00894132,-0.630186,-0.614678,-0.599758,3096.53,3141.29,5.75423,1.00099
log_lik[13235],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[13236],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13237],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[13238],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13239],-0.687317,0.000127307,0.00674772,0.00683934,-0.698584,-0.687237,-0.676465,2869.36,3081.66,5.33208,1.0006
log_lik[13240],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13241],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[13242],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13243],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[13244],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13245],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[13246],-2.60744,8.65818e-05,0.00437787,0.00442875,-2.61479,-2.60732,-2.60043,2619.34,2989.05,4.86748,1.00024
log_lik[13247],-1.19575,0.000122351,0.00624338,0.00635405,-1.2061,-1.19565,-1.18565,2657.79,2943.64,4.93893,1.00022
log_lik[13248],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[13249],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13250],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[13251],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[13252],-0.43377,0.00011694,0.00757517,0.00737647,-0.446157,-0.433885,-0.421208,4236.07,2829.57,7.87182,1.00018
log_lik[13253],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13254],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[13255],-2.36665,0.000212735,0.0106537,0.0107607,-2.38409,-2.36672,-2.34914,2552.34,3013.66,4.74298,1.00027
log_lik[13256],-2.29207,0.00021064,0.0105501,0.0106604,-2.30934,-2.29215,-2.27473,2553.14,3013.66,4.74446,1.00027
log_lik[13257],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13258],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[13259],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[13260],-1.39215,0.000181637,0.00920712,0.00936358,-1.40719,-1.39224,-1.37697,2617.58,3014.15,4.8642,1.00023
log_lik[13261],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[13262],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[13263],-1.4821,0.000141319,0.00696409,0.00686985,-1.49389,-1.48211,-1.47075,2463.78,2733.43,4.5784,1.00107
log_lik[13264],-4.77335,0.000355018,0.0173583,0.0171819,-4.8023,-4.773,-4.74444,2423.76,2733.58,4.50403,1.0011
log_lik[13265],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[13266],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13267],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[13268],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13269],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[13270],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[13271],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[13272],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13273],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13274],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13275],-0.601333,0.000129761,0.00763187,0.00751063,-0.613844,-0.601381,-0.588598,3492.76,3186.61,6.49053,1.00041
log_lik[13276],-0.942065,0.00019936,0.0101569,0.00988817,-0.958812,-0.941942,-0.925196,2634.61,2891.59,4.89585,1.00145
log_lik[13277],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[13278],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13279],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[13280],-2.4412,0.000214814,0.010757,0.0108578,-2.45882,-2.44127,-2.42353,2551.93,3013.66,4.74221,1.00027
log_lik[13281],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[13282],-2.68191,8.45723e-05,0.00427656,0.00432541,-2.68909,-2.68179,-2.67507,2619.95,2989.05,4.86862,1.00024
log_lik[13283],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13284],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[13285],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13286],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13287],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[13288],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13289],-0.480089,0.000123465,0.00687653,0.00680621,-0.49158,-0.480014,-0.468938,3138.01,3326.84,5.8313,1.00039
log_lik[13290],-0.149203,0.000132752,0.00887138,0.00890332,-0.163644,-0.149222,-0.134492,4478.32,3604.75,8.32198,1.00113
log_lik[13291],-2.30939,0.000266417,0.0130276,0.0128963,-2.33103,-2.30917,-2.2876,2424.17,2733.58,4.5048,1.0011
log_lik[13292],-0.927834,0.000156649,0.00830217,0.00836496,-0.941261,-0.927913,-0.914126,2862.16,3008.74,5.3187,1.00059
log_lik[13293],-1.86017,0.000249305,0.012211,0.0120933,-1.88044,-1.85999,-1.83969,2432.03,2733.58,4.51941,1.0011
log_lik[13294],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[13295],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13296],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13297],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[13298],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[13299],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13300],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[13301],-0.847837,0.00015072,0.00812509,0.00814873,-0.861055,-0.847895,-0.834387,2949.17,3220.73,5.48039,1.00055
log_lik[13302],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[13303],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[13304],-0.480089,0.000123465,0.00687653,0.00680621,-0.49158,-0.480014,-0.468938,3138.01,3326.84,5.8313,1.00039
log_lik[13305],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[13306],-0.927834,0.000156649,0.00830217,0.00836496,-0.941261,-0.927913,-0.914126,2862.16,3008.74,5.3187,1.00059
log_lik[13307],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13308],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13309],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13310],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[13311],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[13312],-1.86017,0.000249305,0.012211,0.0120933,-1.88044,-1.85999,-1.83969,2432.03,2733.58,4.51941,1.0011
log_lik[13313],-0.480089,0.000123465,0.00687653,0.00680621,-0.49158,-0.480014,-0.468938,3138.01,3326.84,5.8313,1.00039
log_lik[13314],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[13315],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13316],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[13317],-2.08499,0.000258031,0.0126242,0.0124974,-2.10596,-2.08477,-2.06385,2427.3,2733.58,4.51062,1.0011
log_lik[13318],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13319],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13320],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13321],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[13322],-2.9628,0.000229145,0.0114736,0.0115853,-2.98161,-2.96286,-2.94397,2551.15,3013.66,4.74076,1.00027
log_lik[13323],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13324],-0.601333,0.000129761,0.00763187,0.00751063,-0.613844,-0.601381,-0.588598,3492.76,3186.61,6.49053,1.00041
log_lik[13325],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[13326],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[13327],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[13328],-2.29207,0.00021064,0.0105501,0.0106604,-2.30934,-2.29215,-2.27473,2553.14,3013.66,4.74446,1.00027
log_lik[13329],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[13330],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[13331],-2.59027,0.00021894,0.0109626,0.0110629,-2.60823,-2.59033,-2.57226,2551.68,3013.66,4.74175,1.00027
log_lik[13332],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13333],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[13334],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[13335],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13336],-0.76677,0.00014414,0.00794653,0.00790654,-0.779743,-0.766818,-0.753614,3073.77,3357.18,5.71194,1.00039
log_lik[13337],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13338],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13339],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13340],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13341],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[13342],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13343],-1.93518,0.000252267,0.0123503,0.0122323,-1.95566,-1.93498,-1.91447,2429.99,2733.58,4.51561,1.00109
log_lik[13344],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13345],-0.614878,0.000165697,0.00916271,0.00894132,-0.630186,-0.614678,-0.599758,3096.53,3141.29,5.75423,1.00099
log_lik[13346],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13347],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
